id,name,type,dTime,energy_power
2002,Clean Fuel Home,fossil_fuel,20210516-05:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210516-06:00,0.0
2002,Clean Fuel Home,fossil_fuel,20210516-06:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210516-07:00,0.0
2002,Clean Fuel Home,fossil_fuel,20210516-07:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210516-08:00,0.0
2002,Clean Fuel Home,fossil_fuel,20210516-08:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210516-09:00,0.0
2002,Clean Fuel Home,fossil_fuel,20210516-09:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210516-10:00,0.0
2002,Clean Fuel Home,fossil_fuel,20210516-10:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210516-11:00,0.0
2002,Clean Fuel Home,fossil_fuel,20210516-11:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210516-12:00,0.0
2002,Clean Fuel Home,fossil_fuel,20210516-12:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210516-13:00,0.0
2002,Clean Fuel Home,fossil_fuel,20210516-13:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210516-14:00,0.0
2002,Clean Fuel Home,fossil_fuel,20210516-14:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210516-15:00,0.0
2002,Clean Fuel Home,fossil_fuel,20210516-15:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210516-16:00,0.0
2002,Clean Fuel Home,fossil_fuel,20210516-16:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210516-17:00,0.0
2002,Clean Fuel Home,fossil_fuel,20210516-17:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210516-18:00,0.0
2002,Clean Fuel Home,fossil_fuel,20210516-18:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210516-19:00,0.0
2002,Clean Fuel Home,fossil_fuel,20210516-19:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210516-20:00,0.0
2002,Clean Fuel Home,fossil_fuel,20210516-20:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210516-21:00,0.0
2002,Clean Fuel Home,fossil_fuel,20210516-21:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210516-22:00,0.0
2002,Clean Fuel Home,fossil_fuel,20210516-22:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210516-23:00,0.0
2002,Clean Fuel Home,fossil_fuel,20210516-23:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210517-00:00,0.0
2002,Clean Fuel Home,fossil_fuel,20210517-00:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210517-01:00,0.0
2002,Clean Fuel Home,fossil_fuel,20210517-01:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210517-02:00,-9.530859474836662
2002,Clean Fuel Home,fossil_fuel,20210517-02:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210517-03:00,-12.305082304279207
2002,Clean Fuel Home,fossil_fuel,20210517-03:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210517-04:00,-13.827655598040744
2002,Clean Fuel Home,fossil_fuel,20210517-04:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210517-05:00,-16.208469701268815
2002,Clean Fuel Home,fossil_fuel,20210517-05:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210517-06:00,-15.573090719255632
2002,Clean Fuel Home,fossil_fuel,20210517-06:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210517-07:00,-10.239146283592765
2002,Clean Fuel Home,fossil_fuel,20210517-07:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210517-08:00,-8.177478072767952
2002,Clean Fuel Home,fossil_fuel,20210517-08:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210517-09:00,-6.649171563315028
2002,Clean Fuel Home,fossil_fuel,20210517-09:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210517-10:00,1.5562199439606104
2002,Clean Fuel Home,fossil_fuel,20210517-10:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210517-11:00,2.5962331245420898
2002,Clean Fuel Home,fossil_fuel,20210517-11:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210517-12:00,3.9748024177296
2002,Clean Fuel Home,fossil_fuel,20210517-12:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210517-13:00,4.008058750624197
2002,Clean Fuel Home,fossil_fuel,20210517-13:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210517-14:00,6.146053388711245
2002,Clean Fuel Home,fossil_fuel,20210517-14:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210517-15:00,8.08818548059781
2002,Clean Fuel Home,fossil_fuel,20210517-15:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210517-16:00,8.667431156111853
2002,Clean Fuel Home,fossil_fuel,20210517-16:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210517-17:00,11.558072710615315
2002,Clean Fuel Home,fossil_fuel,20210517-17:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210517-18:00,12.474906553330685
2002,Clean Fuel Home,fossil_fuel,20210517-18:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210517-19:00,12.37156775256471
2002,Clean Fuel Home,fossil_fuel,20210517-19:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210517-20:00,14.31815343576084
2002,Clean Fuel Home,fossil_fuel,20210517-20:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210517-21:00,6.751269002807817
2002,Clean Fuel Home,fossil_fuel,20210517-21:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210517-22:00,0.0
2002,Clean Fuel Home,fossil_fuel,20210517-22:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210517-23:00,0.0
2002,Clean Fuel Home,fossil_fuel,20210517-23:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210518-00:00,0.0
2002,Clean Fuel Home,fossil_fuel,20210518-00:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210518-01:00,-3.0275179006845705
2002,Clean Fuel Home,fossil_fuel,20210518-01:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210518-02:00,-11.424773442842433
2002,Clean Fuel Home,fossil_fuel,20210518-02:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210518-03:00,-10.99614105328728
2002,Clean Fuel Home,fossil_fuel,20210518-03:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210518-04:00,-10.947538626742327
2002,Clean Fuel Home,fossil_fuel,20210518-04:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210518-05:00,-11.307243190491562
2002,Clean Fuel Home,fossil_fuel,20210518-05:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210518-06:00,-11.078794580354478
2002,Clean Fuel Home,fossil_fuel,20210518-06:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210518-07:00,-7.915335966663331
2002,Clean Fuel Home,fossil_fuel,20210518-07:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210518-08:00,-4.483730010493333
2002,Clean Fuel Home,fossil_fuel,20210518-08:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210518-09:00,-3.6718381069724706
2002,Clean Fuel Home,fossil_fuel,20210518-09:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210518-10:00,1.4002709705244871
2002,Clean Fuel Home,fossil_fuel,20210518-10:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210518-11:00,3.2171388255555664
2002,Clean Fuel Home,fossil_fuel,20210518-11:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210518-12:00,3.0511994635948225
2002,Clean Fuel Home,fossil_fuel,20210518-12:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210518-13:00,4.604414581713399
2002,Clean Fuel Home,fossil_fuel,20210518-13:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210518-14:00,7.506933770026523
2002,Clean Fuel Home,fossil_fuel,20210518-14:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210518-15:00,5.172811088670599
2002,Clean Fuel Home,fossil_fuel,20210518-15:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210518-16:00,6.709002237942062
2002,Clean Fuel Home,fossil_fuel,20210518-16:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210518-17:00,8.232682481652475
2002,Clean Fuel Home,fossil_fuel,20210518-17:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210518-18:00,8.345147714926389
2002,Clean Fuel Home,fossil_fuel,20210518-18:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210518-19:00,9.075886510826203
2002,Clean Fuel Home,fossil_fuel,20210518-19:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210518-20:00,10.746234810816784
2002,Clean Fuel Home,fossil_fuel,20210518-20:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210518-21:00,6.791190422282426
2002,Clean Fuel Home,fossil_fuel,20210518-21:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210518-22:00,0.0
2002,Clean Fuel Home,fossil_fuel,20210518-22:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210518-23:00,0.0
2002,Clean Fuel Home,fossil_fuel,20210518-23:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210519-00:00,0.0
2002,Clean Fuel Home,fossil_fuel,20210519-00:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210519-01:00,0.0
2002,Clean Fuel Home,fossil_fuel,20210519-01:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210519-02:00,-4.829525465433752
2002,Clean Fuel Home,fossil_fuel,20210519-02:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210519-03:00,-5.431732695541682
2002,Clean Fuel Home,fossil_fuel,20210519-03:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210519-04:00,-4.934472170907773
2002,Clean Fuel Home,fossil_fuel,20210519-04:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210519-05:00,-1.155782266232987
2002,Clean Fuel Home,fossil_fuel,20210519-05:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210519-06:00,-3.3427477943241315
2002,Clean Fuel Home,fossil_fuel,20210519-06:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210519-07:00,-0.4453899486552467
2002,Clean Fuel Home,fossil_fuel,20210519-07:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210519-08:00,4.402369527202718
2002,Clean Fuel Home,fossil_fuel,20210519-08:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210519-09:00,5.54481799274599
2002,Clean Fuel Home,fossil_fuel,20210519-09:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210519-10:00,8.673213031750219
2002,Clean Fuel Home,fossil_fuel,20210519-10:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210519-11:00,1.5192497893966674
2002,Clean Fuel Home,fossil_fuel,20210519-11:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210519-12:00,0.0
2002,Clean Fuel Home,fossil_fuel,20210519-12:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210519-13:00,0.0
2002,Clean Fuel Home,fossil_fuel,20210519-13:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210519-14:00,0.0
2002,Clean Fuel Home,fossil_fuel,20210519-14:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210519-15:00,0.0
2002,Clean Fuel Home,fossil_fuel,20210519-15:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210519-16:00,0.0
2002,Clean Fuel Home,fossil_fuel,20210519-16:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210519-17:00,0.0
2002,Clean Fuel Home,fossil_fuel,20210519-17:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210519-18:00,0.0
2002,Clean Fuel Home,fossil_fuel,20210519-18:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210519-19:00,0.0
2002,Clean Fuel Home,fossil_fuel,20210519-19:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210519-20:00,0.0
2002,Clean Fuel Home,fossil_fuel,20210519-20:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210519-21:00,0.0
2002,Clean Fuel Home,fossil_fuel,20210519-21:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210519-22:00,0.0
2002,Clean Fuel Home,fossil_fuel,20210519-22:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210519-23:00,0.0
2002,Clean Fuel Home,fossil_fuel,20210519-23:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210520-00:00,0.0
2002,Clean Fuel Home,fossil_fuel,20210520-00:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210520-01:00,0.0
2002,Clean Fuel Home,fossil_fuel,20210520-01:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210520-02:00,-5.864633301530805
2002,Clean Fuel Home,fossil_fuel,20210520-02:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210520-03:00,-7.79081123615436
2002,Clean Fuel Home,fossil_fuel,20210520-03:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210520-04:00,-9.184477672912045
2002,Clean Fuel Home,fossil_fuel,20210520-04:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210520-05:00,-11.276137597710928
2002,Clean Fuel Home,fossil_fuel,20210520-05:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210520-06:00,-10.872520516846086
2002,Clean Fuel Home,fossil_fuel,20210520-06:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210520-07:00,-10.679135345042715
2002,Clean Fuel Home,fossil_fuel,20210520-07:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210520-08:00,-9.53354963302784
2002,Clean Fuel Home,fossil_fuel,20210520-08:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210520-09:00,-6.850805232376472
2002,Clean Fuel Home,fossil_fuel,20210520-09:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210520-10:00,1.0505639434067884
2002,Clean Fuel Home,fossil_fuel,20210520-10:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210520-11:00,2.8522391876129385
2002,Clean Fuel Home,fossil_fuel,20210520-11:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210520-12:00,4.135021945056444
2002,Clean Fuel Home,fossil_fuel,20210520-12:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210520-13:00,4.275905738250383
2002,Clean Fuel Home,fossil_fuel,20210520-13:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210520-14:00,5.429546675044065
2002,Clean Fuel Home,fossil_fuel,20210520-14:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210520-15:00,6.215049567152555
2002,Clean Fuel Home,fossil_fuel,20210520-15:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210520-16:00,6.138110110455027
2002,Clean Fuel Home,fossil_fuel,20210520-16:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210520-17:00,7.531398498044286
2002,Clean Fuel Home,fossil_fuel,20210520-17:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210520-18:00,7.721215438561493
2002,Clean Fuel Home,fossil_fuel,20210520-18:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210520-19:00,7.87530176778782
2002,Clean Fuel Home,fossil_fuel,20210520-19:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210520-20:00,8.52310493085723
2002,Clean Fuel Home,fossil_fuel,20210520-20:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210520-21:00,8.641859799532561
2002,Clean Fuel Home,fossil_fuel,20210520-21:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210520-22:00,1.6627529338396414
2002,Clean Fuel Home,fossil_fuel,20210520-22:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210520-23:00,0.0
2002,Clean Fuel Home,fossil_fuel,20210520-23:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210521-00:00,-0.24351558790196393
2002,Clean Fuel Home,fossil_fuel,20210521-00:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210521-01:00,-2.8274109631186946
2002,Clean Fuel Home,fossil_fuel,20210521-01:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210521-02:00,-10.62741257049555
2002,Clean Fuel Home,fossil_fuel,20210521-02:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210521-03:00,-11.650453970676416
2002,Clean Fuel Home,fossil_fuel,20210521-03:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210521-04:00,-11.81396759659929
2002,Clean Fuel Home,fossil_fuel,20210521-04:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210521-05:00,-12.011353638904883
2002,Clean Fuel Home,fossil_fuel,20210521-05:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210521-06:00,-12.209628308309023
2002,Clean Fuel Home,fossil_fuel,20210521-06:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210521-07:00,-10.636038000462758
2002,Clean Fuel Home,fossil_fuel,20210521-07:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210521-08:00,-8.338867826880756
2002,Clean Fuel Home,fossil_fuel,20210521-08:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210521-09:00,-7.164878098204192
2002,Clean Fuel Home,fossil_fuel,20210521-09:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210521-10:00,-2.986454800814502
2002,Clean Fuel Home,fossil_fuel,20210521-10:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210521-11:00,-1.0212605069967287
2002,Clean Fuel Home,fossil_fuel,20210521-11:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210521-12:00,-0.9323925794387554
2002,Clean Fuel Home,fossil_fuel,20210521-12:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210521-13:00,-0.6431568818512226
2002,Clean Fuel Home,fossil_fuel,20210521-13:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210521-14:00,0.7656233116970906
2002,Clean Fuel Home,fossil_fuel,20210521-14:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210521-15:00,1.441107143862363
2002,Clean Fuel Home,fossil_fuel,20210521-15:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210521-16:00,1.5723586700563634
2002,Clean Fuel Home,fossil_fuel,20210521-16:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210521-17:00,2.48197635127203
2002,Clean Fuel Home,fossil_fuel,20210521-17:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210521-18:00,2.3436792744120756
2002,Clean Fuel Home,fossil_fuel,20210521-18:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210521-19:00,2.2562982718039035
2002,Clean Fuel Home,fossil_fuel,20210521-19:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210521-20:00,4.202473430028502
2002,Clean Fuel Home,fossil_fuel,20210521-20:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210521-21:00,4.286030892423477
2002,Clean Fuel Home,fossil_fuel,20210521-21:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210521-22:00,-0.17275220327854116
2002,Clean Fuel Home,fossil_fuel,20210521-22:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210521-23:00,-1.710885079281403
2002,Clean Fuel Home,fossil_fuel,20210521-23:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210522-00:00,-3.637934542733151
2002,Clean Fuel Home,fossil_fuel,20210522-00:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210522-01:00,-5.736981650627769
2002,Clean Fuel Home,fossil_fuel,20210522-01:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210522-02:00,-11.962633180075848
2002,Clean Fuel Home,fossil_fuel,20210522-02:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210522-03:00,-13.337736860253866
2002,Clean Fuel Home,fossil_fuel,20210522-03:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210522-04:00,-14.193299934969007
2002,Clean Fuel Home,fossil_fuel,20210522-04:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210522-05:00,-14.519266560812039
2002,Clean Fuel Home,fossil_fuel,20210522-05:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210522-06:00,-14.301460113962106
2002,Clean Fuel Home,fossil_fuel,20210522-06:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210522-07:00,-13.432651939798896
2002,Clean Fuel Home,fossil_fuel,20210522-07:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210522-08:00,-11.24780811380614
2002,Clean Fuel Home,fossil_fuel,20210522-08:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210522-09:00,-9.144343252178734
2002,Clean Fuel Home,fossil_fuel,20210522-09:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210522-10:00,-4.675340174948207
2002,Clean Fuel Home,fossil_fuel,20210522-10:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210522-11:00,-3.2595385954171103
2002,Clean Fuel Home,fossil_fuel,20210522-11:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210522-12:00,-2.5831567601884173
2002,Clean Fuel Home,fossil_fuel,20210522-12:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210522-13:00,-2.2913770212510807
2002,Clean Fuel Home,fossil_fuel,20210522-13:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210522-14:00,-0.6741274367519341
2002,Clean Fuel Home,fossil_fuel,20210522-14:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210522-15:00,0.5435191734470902
2002,Clean Fuel Home,fossil_fuel,20210522-15:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210522-16:00,0.3030804877130576
2002,Clean Fuel Home,fossil_fuel,20210522-16:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210522-17:00,1.3322420787092206
2002,Clean Fuel Home,fossil_fuel,20210522-17:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210522-18:00,1.554454398761826
2002,Clean Fuel Home,fossil_fuel,20210522-18:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210522-19:00,1.8784752003989367
2002,Clean Fuel Home,fossil_fuel,20210522-19:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210522-20:00,1.7308577479927507
2002,Clean Fuel Home,fossil_fuel,20210522-20:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210522-21:00,1.8520320221451898
2002,Clean Fuel Home,fossil_fuel,20210522-21:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210522-22:00,1.9607340309402272
2002,Clean Fuel Home,fossil_fuel,20210522-22:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210522-23:00,1.1976434703249026
2002,Clean Fuel Home,fossil_fuel,20210522-23:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210523-00:00,-0.14064279121675605
2002,Clean Fuel Home,fossil_fuel,20210523-00:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210523-01:00,-0.9186373533318215
2002,Clean Fuel Home,fossil_fuel,20210523-01:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210523-02:00,-1.1033888183068727
2002,Clean Fuel Home,fossil_fuel,20210523-02:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210523-03:00,-1.774042713129376
2002,Clean Fuel Home,fossil_fuel,20210523-03:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210523-04:00,-2.5484064031101665
2002,Clean Fuel Home,fossil_fuel,20210523-04:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210523-05:00,-3.916980173373422
2002,Clean Fuel Home,fossil_fuel,20210523-05:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210523-06:00,-1.8530452156060724
2002,Clean Fuel Home,fossil_fuel,20210523-06:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210523-07:00,-1.0882240368678646
2002,Clean Fuel Home,fossil_fuel,20210523-07:00,0.6423728412902066
2001,Intelligent Storage System,storage,20210523-08:00,-1.0747538986763605
